Id,Label,0,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
Dominic West,Dominic West,cast,8,0,20,0.151012,0.165738,0.000228
Diane Ladd,Diane Ladd,cast,4,0,20,0.152672,0.167953,0.000027
Alan Tudyk,Alan Tudyk,cast,9,0,20,0.146518,0.161652,0.000179
Mike O'Malley,Mike O'Malley,cast,4,0,20,0.14159,0.153528,0.000013
Azura Skye,Azura Skye,cast,2,0,20,0.131384,0.140984,0
Reni Santoni,Reni Santoni,cast,2,0,20,0.131384,0.140984,0
3 Deewarein,3 Deewarein,movie,7,0,21,0.130563,0.146133,0.00001
3 Generations,3 Generations,movie,10,0,19,0.148094,0.163665,0.000154
Gaby Dellal,Gaby Dellal,director,10,0,19,0.148094,0.163665,0.000154
Linda Emond,Linda Emond,cast,4,0,20,0.138919,0.150047,0.000004
Jordan Carlos,Jordan Carlos,cast,2,0,20,0.128992,0.138836,0
Sam Trammell,Sam Trammell,cast,4,0,20,0.135359,0.146616,0.00001
Tessa Albertson,Tessa Albertson,cast,4,0,20,0.135972,0.14683,0.000005
3 Heroines,3 Heroines,movie,5,0,22,0.105192,0.111102,0.000038
Iman Brotoseno,Iman Brotoseno,director,5,0,22,0.105192,0.111102,0.000038
Tara Basro,Tara Basro,cast,2,0,23,0.09518,0.099358,0
30 Days of Luxury,30 Days of Luxury,movie,10,0,24,0.097423,0.102686,0.000062
Hani Hamdi,Hani Hamdi,director,13,0,24,0.097434,0.102815,0.000204
Taher Farouz,Taher Farouz,cast,2,0,25,0.088784,0.092588,0
Sad Al-Saghir,Sad Al-Saghir,cast,4,0,25,0.090185,0.094642,0.000002
Ahmad Faloks,Ahmad Faloks,cast,2,0,25,0.088784,0.092588,0
Soleiman Eid,Soleiman Eid,cast,4,0,23,0.094724,0.099973,0.000009
Mahmood El-Laithi,Mahmood El-Laithi,cast,5,0,25,0.090185,0.094658,0.000003
Hesham Ismail,Hesham Ismail,cast,9,0,23,0.094753,0.100332,0.000022
Nermin Maher,Nermin Maher,cast,6,0,23,0.107755,0.114349,0.000217
Sofinar,Sofinar,cast,2,0,25,0.088784,0.092588,0
30 Minutes or Less,30 Minutes or Less,movie,9,0,19,0.151499,0.168334,0.000132
Ruben Fleischer,Ruben Fleischer,director,16,0,19,0.158698,0.17758,0.000589
Dilshad Vadsaria,Dilshad Vadsaria,cast,2,0,20,0.136963,0.148467,0
Bianca Kajlich,Bianca Kajlich,cast,2,0,20,0.136963,0.148467,0
Fred Ward,Fred Ward,cast,6,0,20,0.13874,0.150879,0.000191
300 Miles to Heaven,300 Miles to Heaven,movie,10,0,1,1,1,0
Maciej Dejczer,Maciej Dejczer,director,10,0,1,1,1,0
Krzysztof Stroiński,Krzysztof Stroiński,cast,2,0,2,0.555556,0.6,0
Andrzej Mellin,Andrzej Mellin,cast,2,0,2,0.555556,0.6,0
Adrianna Biedrzyńska,Adrianna Biedrzyńska,cast,2,0,2,0.555556,0.6,0
Rafał Zimowski,Rafał Zimowski,cast,2,0,2,0.555556,0.6,0
Kama Kowalewska,Kama Kowalewska,cast,2,0,2,0.555556,0.6,0
Wiesław Komasa,Wiesław Komasa,cast,2,0,2,0.555556,0.6,0
Aleksander Bednarz,Aleksander Bednarz,cast,2,0,2,0.555556,0.6,0
Jadwiga Jankowska-Cieslak,Jadwiga Jankowska-Cieslak,cast,2,0,2,0.555556,0.6,0
Wojciech Klata,Wojciech Klata,cast,2,0,2,0.555556,0.6,0
42 Grams,42 Grams,movie,2,0,4,0.4,0.479167,0
Jack C. Newell,Jack C. Newell,director,10,0,3,0.615385,0.770833,0
Jake Bickelhaupt,Jake Bickelhaupt,cast,2,0,4,0.4,0.479167,0
4th Man Out,4th Man Out,movie,11,0,21,0.124831,0.133106,0.000193
Andrew Nackman,Andrew Nackman,director,11,0,21,0.124831,0.133106,0.000193
Evan Todd,Evan Todd,cast,2,0,22,0.110979,0.116638,0
Parker Young,Parker Young,cast,2,0,22,0.110979,0.116638,0
Chord Overstreet,Chord Overstreet,cast,2,0,22,0.110979,0.116638,0
Jon Gabrus,Jon Gabrus,cast,4,0,20,0.141249,0.153076,0.000431
Kate Flannery,Kate Flannery,cast,2,0,22,0.110979,0.116638,0
Jennifer Damiano,Jennifer Damiano,cast,2,0,22,0.110979,0.116638,0
Jordan Lane Price,Jordan Lane Price,cast,2,0,22,0.110979,0.116638,0
Alex Rennie,Alex Rennie,cast,2,0,22,0.110979,0.116638,0
Jake Epstein,Jake Epstein,cast,4,0,20,0.116068,0.12286,0.000018
5 Cowok Jagoan,5 Cowok Jagoan,movie,10,0,22,0.108837,0.115821,0.000043
Dwi Sasono,Dwi Sasono,cast,2,0,22,0.105103,0.110677,0
Muhadkly Acho,Muhadkly Acho,cast,2,0,22,0.105103,0.110677,0
Tika Bravani,Tika Bravani,cast,4,0,22,0.105332,0.111992,0.000003
5 to 7,5 to 7,movie,7,0,19,0.151903,0.167114,0.000108
Victor Levin,Victor Levin,director,7,0,19,0.151903,0.167114,0.000108
Lambert Wilson,Lambert Wilson,cast,8,0,20,0.148398,0.161721,0.000098
50 First Dates,50 First Dates,movie,11,0,19,0.152511,0.169708,0.000078
Lusia Strus,Lusia Strus,cast,2,0,20,0.138458,0.151295,0
Allen Covert,Allen Covert,cast,10,0,18,0.158238,0.176686,0.000129
Blake Clark,Blake Clark,cast,6,0,20,0.14914,0.165415,0.000036
50/50,50/50,movie,12,0,19,0.157311,0.174361,0.000299
Jonathan Levine,Jonathan Levine,director,22,0,19,0.15942,0.177495,0.000839
Serge Houde,Serge Houde,cast,4,0,20,0.146227,0.158888,0.000023
Andrew Airlie,Andrew Airlie,cast,4,0,20,0.142088,0.154361,0.00004
Matt Frewer,Matt Frewer,cast,2,0,20,0.137501,0.148519,0
5CM,5CM,movie,9,0,22,0.109342,0.116357,0.000128
Saykoji,Saykoji,cast,2,0,23,0.098593,0.103581,0
Didi Petet,Didi Petet,cast,2,0,23,0.098593,0.103581,0
Firrina Sinatrya,Firrina Sinatrya,cast,2,0,23,0.098593,0.103581,0
6 Days,6 Days,movie,13,0,17,0.145089,0.157305,0.000255
Toa Fraser,Toa Fraser,director,15,0,17,0.14509,0.157337,0.000356
Martin Shaw,Martin Shaw,cast,2,0,18,0.126707,0.134526,0
Ben Turner,Ben Turner,cast,2,0,18,0.126707,0.134526,0
Robert Portal,Robert Portal,cast,2,0,18,0.126707,0.134526,0
Colin Garlick,Colin Garlick,cast,2,0,18,0.126707,0.134526,0
Andrew Grainger,Andrew Grainger,cast,2,0,18,0.126707,0.134526,0
Emun Elliott,Emun Elliott,cast,2,0,18,0.126707,0.134526,0
6-5=2,6-5=2,movie,8,0,23,0.11026,0.117445,0.000128
Bharat Jain,Bharat Jain,director,8,0,23,0.11026,0.117445,0.000128
Prashantt Guptha,Prashantt Guptha,cast,4,0,22,0.113739,0.122012,0.000081
Gaurav Paswala,Gaurav Paswala,cast,2,0,24,0.099311,0.104418,0
Gaurav Kothari,Gaurav Kothari,cast,2,0,24,0.099311,0.104418,0
Disha Kapoor,Disha Kapoor,cast,2,0,24,0.099311,0.104418,0
Niharica Raizada,Niharica Raizada,cast,4,0,22,0.12189,0.131459,0.000277
Ashrut Jain,Ashrut Jain,cast,2,0,24,0.099311,0.104418,0
Darshan Machamada,Darshan Machamada,cast,2,0,24,0.099311,0.104418,0
68 Kill,68 Kill,movie,14,0,19,0.132589,0.14266,0.000231
Trent Haaga,Trent Haaga,cast,16,0,19,0.132758,0.142993,0.000724
AnnaLynne McCord,AnnaLynne McCord,cast,6,0,20,0.128994,0.138236,0.00007
Sam Eidson,Sam Eidson,cast,2,0,20,0.1172,0.123957,0
James Moses Black,James Moses Black,cast,2,0,20,0.1172,0.123957,0
Ajay Mehta,Ajay Mehta,cast,2,0,20,0.1172,0.123957,0
David Maldonado,David Maldonado,cast,2,0,20,0.1172,0.123957,0
Hallie Grace Bradley,Hallie Grace Bradley,cast,2,0,20,0.1172,0.123957,0
Peter Jaymes Jr.,Peter Jaymes Jr.,cast,2,0,20,0.1172,0.123957,0
Eric Podnar,Eric Podnar,cast,4,0,20,0.117404,0.124376,0
Lucy Faust,Lucy Faust,cast,2,0,20,0.1172,0.123957,0
7 Din Mohabbat In,7 Din Mohabbat In,movie,12,0,23,0.115405,0.125914,0.000145
Meenu Gaur,Meenu Gaur,director,11,0,23,0.115405,0.125898,0.000145
Farjad Nabi,Farjad Nabi,director,11,0,23,0.115405,0.125898,0.000145
Sheheryar Munawar,Sheheryar Munawar,cast,5,0,24,0.103471,0.11072,0.000025
Hina Dilpazeer,Hina Dilpazeer,cast,3,0,24,0.103466,0.11063,0
Amna Ilyas,Amna Ilyas,cast,3,0,24,0.103466,0.11063,0
Mira Sethi,Mira Sethi,cast,3,0,24,0.103466,0.11063,0
Rimal Ali,Rimal Ali,cast,3,0,24,0.103466,0.11063,0
Salahuddin Tunio,Salahuddin Tunio,cast,3,0,24,0.103466,0.11063,0
Aamir Qureshi,Aamir Qureshi,cast,3,0,24,0.103466,0.11063,0
Adnan Shah,Adnan Shah,cast,9,0,22,0.1164,0.126603,0.000556
A Bad Moms Christmas,A Bad Moms Christmas,movie,11,0,19,0.151996,0.168797,0.000095
Mila Kunis,Mila Kunis,cast,12,0,20,0.150603,0.165704,0.001834
Cheryl Hines,Cheryl Hines,cast,7,0,20,0.151786,0.167909,0.001215
Justin Hartley,Justin Hartley,cast,3,0,20,0.132919,0.144209,0
A Billion Colour Story,A Billion Colour Story,movie,4,0,3,0.636364,0.761905,0
Padmakumar Narasimhamurthy,Padmakumar Narasimhamurthy,director,6,0,2,0.875,0.928571,0
Dhruva Padmakumar,Dhruva Padmakumar,cast,2,0,3,0.538462,0.619048,0
Gaurav Sharma,Gaurav Sharma,cast,2,0,3,0.538462,0.619048,0
Vasuki,Vasuki,cast,2,0,3,0.538462,0.619048,0
A Boy Called Po,A Boy Called Po,movie,10,0,19,0.136897,0.148471,0.00011
Christopher Gorham,Christopher Gorham,cast,2,0,20,0.120417,0.128026,0
Julian Feder,Julian Feder,cast,2,0,20,0.120417,0.128026,0
Kaitlin Doubleday,Kaitlin Doubleday,cast,4,0,20,0.132062,0.142688,0.000031
Andrew Bowen,Andrew Bowen,cast,12,0,19,0.149143,0.163881,0.000222
Sean Gunn,Sean Gunn,cast,2,0,20,0.120417,0.128026,0
Fay Masterson,Fay Masterson,cast,4,0,20,0.132194,0.141516,0.000047
A Bridge Too Far,A Bridge Too Far,movie,15,0,19,0.154933,0.170018,0.000432
Richard Attenborough,Richard Attenborough,director,15,0,19,0.154933,0.170018,0.000432
Dirk Bogarde,Dirk Bogarde,cast,2,0,20,0.13415,0.143549,0
Sean Connery,Sean Connery,cast,6,0,18,0.159552,0.175384,0.000285
Edward Fox,Edward Fox,cast,2,0,20,0.13415,0.143549,0
Gene Hackman,Gene Hackman,cast,8,0,20,0.14313,0.15609,0.000799
Hardy Krüger,Hardy Krüger,cast,2,0,20,0.13415,0.143549,0
Laurence Olivier,Laurence Olivier,cast,2,0,20,0.13415,0.143549,0
Ryan O'Neal,Ryan O'Neal,cast,2,0,20,0.13415,0.143549,0
Maximilian Schell,Maximilian Schell,cast,2,0,20,0.13415,0.143549,0
Liv Ullmann,Liv Ullmann,director,7,0,19,0.147926,0.16151,0.000091
A Clockwork Orange,A Clockwork Orange,movie,9,0,19,0.127253,0.136884,0.000152
Stanley Kubrick,Stanley Kubrick,director,19,0,19,0.128931,0.138969,0.000602
Patrick Magee,Patrick Magee,cast,2,0,20,0.114207,0.120899,0
Michael Bates,Michael Bates,cast,2,0,20,0.114207,0.120899,0
Warren Clarke,Warren Clarke,cast,2,0,20,0.114207,0.120899,0
Adrienne Corri,Adrienne Corri,cast,2,0,20,0.114207,0.120899,0
Paul Farrell,Paul Farrell,cast,2,0,20,0.114207,0.120899,0
Miriam Karlin,Miriam Karlin,cast,2,0,20,0.114207,0.120899,0
James Marcus,James Marcus,cast,2,0,20,0.114207,0.120899,0
A Dangerous Woman,A Dangerous Woman,movie,10,0,19,0.15127,0.165691,0.000168
Stephen Gyllenhaal,Stephen Gyllenhaal,director,10,0,19,0.15127,0.165691,0.000168
John Terry,John Terry,cast,2,0,20,0.131395,0.140481,0
A Family Affair,A Family Affair,movie,1,0,1,1,1,0
Tom Fassaert,Tom Fassaert,cast,3,0,1,1,1,0
A Family Man,A Family Man,movie,9,0,19,0.166891,0.186134,0.009292
Mark Williams,Mark Williams,director,9,0,19,0.166891,0.186134,0.009292
Gretchen Mol,Gretchen Mol,cast,8,0,18,0.159703,0.175486,0.002758
Maxwell Jenkins,Maxwell Jenkins,cast,2,0,20,0.143023,0.154631,0
A Flying Jatt,A Flying Jatt,movie,9,0,19,0.139103,0.152565,0.001175
A Glimpse Inside the Mind of Charles Swan III,A Glimpse Inside the Mind of Charles Swan III,movie,9,0,19,0.154189,0.170336,0.000107
Roman Coppola,Roman Coppola,director,9,0,19,0.154189,0.170336,0.000107
Katheryn Winnick,Katheryn Winnick,cast,6,0,19,0.149155,0.163772,0.000039
Patricia Arquette,Patricia Arquette,cast,4,0,18,0.154438,0.170416,0.000013
A Haunted House,A Haunted House,movie,11,0,19,0.15037,0.166476,0.000095
Alanna Ubach,Alanna Ubach,cast,4,0,20,0.137451,0.149751,0.000007
A Haunting at Silver Falls: The Return,A Haunting at Silver Falls: The Return,movie,10,0,21,0.132565,0.142116,0.000203
Teo Konuralp,Teo Konuralp,director,10,0,21,0.132565,0.142116,0.000203
Laura Flannery,Laura Flannery,cast,2,0,22,0.117049,0.123481,0
James Cavlo,James Cavlo,cast,2,0,22,0.117049,0.123481,0
Harry Hains,Harry Hains,cast,2,0,22,0.117049,0.123481,0
Clemmie Dugdale,Clemmie Dugdale,cast,2,0,22,0.117049,0.123481,0
Dendrie Taylor,Dendrie Taylor,cast,8,0,20,0.152811,0.167688,0.001069
Bryan Chesters,Bryan Chesters,cast,2,0,22,0.117049,0.123481,0
Jennifer Dorogi,Jennifer Dorogi,cast,2,0,22,0.117049,0.123481,0
Adam Lazarre-White,Adam Lazarre-White,cast,2,0,22,0.117049,0.123481,0
Nikita Ramsey,Nikita Ramsey,cast,2,0,22,0.117049,0.123481,0
A Holiday Engagement,A Holiday Engagement,movie,11,0,21,0.128359,0.137899,0.000218
Jim Fall,Jim Fall,director,11,0,21,0.128359,0.137899,0.000218
Jordan Bridges,Jordan Bridges,cast,2,0,22,0.113758,0.120196,0
Sam McMurray,Sam McMurray,cast,2,0,22,0.113758,0.120196,0
Haylie Duff,Haylie Duff,cast,2,0,22,0.113758,0.120196,0
Sam Horrigan,Sam Horrigan,cast,2,0,22,0.113758,0.120196,0
Carrie Wiita,Carrie Wiita,cast,2,0,22,0.113758,0.120196,0
Chris McKenna,Chris McKenna,cast,2,0,22,0.113758,0.120196,0
Edi Patterson,Edi Patterson,cast,2,0,22,0.113758,0.120196,0
Jennifer Elise Cox,Jennifer Elise Cox,cast,2,0,22,0.113758,0.120196,0
A Kind of Murder,A Kind of Murder,movie,9,0,19,0.151296,0.165388,0.000176
Andy Goddard,Andy Goddard,director,9,0,19,0.151296,0.165388,0.000176
Jon Osbeck,Jon Osbeck,cast,2,0,20,0.131414,0.140304,0
Radek Lord,Radek Lord,cast,2,0,20,0.131414,0.140304,0
Christine Dye,Christine Dye,cast,4,0,20,0.137701,0.14818,0.00002
A Mission in an Old Movie,A Mission in an Old Movie,movie,10,0,23,0.100081,0.106772,0.000025
Fifi Abdo,Fifi Abdo,cast,2,0,23,0.096951,0.102325,0
Madeleine Matar,Madeleine Matar,cast,2,0,23,0.096951,0.102325,0
Ahmed Fathy,Ahmed Fathy,cast,13,0,23,0.097521,0.104351,0.000154
Said Tarabeek,Said Tarabeek,cast,6,0,23,0.097039,0.102985,0.000015
Badriya Tolba,Badriya Tolba,cast,2,0,23,0.096951,0.102325,0
Eman El-Sayed,Eman El-Sayed,cast,4,0,23,0.097029,0.102915,0.000005
A Most Violent Year,A Most Violent Year,movie,10,0,19,0.154554,0.169914,0.000156
Elyes Gabel,Elyes Gabel,cast,4,0,20,0.137368,0.147868,0.000017
Peter Gerety,Peter Gerety,cast,6,0,18,0.151862,0.167187,0.000106
A Night at the Roxbury,A Night at the Roxbury,movie,11,0,19,0.145821,0.160267,0.000204
Dan Hedaya,Dan Hedaya,cast,4,0,20,0.137238,0.148751,0.000028
Loni Anderson,Loni Anderson,cast,6,0,20,0.132927,0.143482,0.000034
Elisa Donovan,Elisa Donovan,cast,2,0,20,0.128289,0.137508,0
Gigi Rice,Gigi Rice,cast,2,0,20,0.128289,0.137508,0
Dwayne Hickman,Dwayne Hickman,cast,2,0,20,0.128289,0.137508,0
A Noble Intention,A Noble Intention,movie,8,0,22,0.083845,0.08659,0
Gijs Scholten van Aschat,Gijs Scholten van Aschat,cast,2,0,22,0.083844,0.086495,0
Rifka Lodeizen,Rifka Lodeizen,cast,2,0,22,0.083844,0.086495,0
Juda Goslinga,Juda Goslinga,cast,2,0,22,0.083844,0.086495,0
Zeb Troostwijk,Zeb Troostwijk,cast,2,0,22,0.083844,0.086495,0
Elisabeth Hesemans,Elisabeth Hesemans,cast,2,0,22,0.083844,0.086495,0
Joosje Duk,Joosje Duk,cast,2,0,22,0.083844,0.086495,0
A Patch of Fog,A Patch of Fog,movie,7,0,21,0.135552,0.146071,0.000082
Michael Lennox,Michael Lennox,director,7,0,21,0.135552,0.146071,0.000082
Conleth Hill,Conleth Hill,cast,2,0,22,0.119372,0.126339,0
A Perfect Man,A Perfect Man,movie,9,0,17,0.14423,0.157455,0.000906
Kees Van Oostrum,Kees Van Oostrum,director,9,0,17,0.14423,0.157455,0.000906
Jeanne Tripplehorn,Jeanne Tripplehorn,cast,4,0,18,0.133707,0.144552,0.000037
Joelle Carter,Joelle Carter,cast,2,0,18,0.126051,0.13455,0
Katie Carr,Katie Carr,cast,2,0,18,0.126051,0.13455,0
Renée Soutendijk,Renée Soutendijk,cast,2,0,18,0.126051,0.13455,0
Michael Pas,Michael Pas,cast,4,0,18,0.139703,0.15011,0.000084
A Princess for Christmas,A Princess for Christmas,movie,8,0,21,0.119027,0.126033,0.000089
Katie McGrath,Katie McGrath,cast,2,0,22,0.108316,0.113636,0
Sir Roger Moore,Sir Roger Moore,cast,2,0,22,0.108316,0.113636,0
Leilah de Meza,Leilah de Meza,cast,2,0,22,0.108316,0.113636,0
Miles Richardson,Miles Richardson,cast,2,0,22,0.108316,0.113636,0
Charlotte Salt,Charlotte Salt,cast,2,0,22,0.108316,0.113636,0
A Russell Peters Christmas,A Russell Peters Christmas,movie,9,0,19,0.145641,0.15848,0.000286
Henry Sarwer-Foner,Henry Sarwer-Foner,director,9,0,19,0.145641,0.15848,0.000286
Michael Bublé,Michael Bublé,cast,2,0,20,0.127127,0.135359,0
Scott Thompson,Scott Thompson,cast,4,0,20,0.127331,0.13584,0.000234
Goapele,Goapele,cast,2,0,20,0.127127,0.135359,0
Ted Lange,Ted Lange,cast,2,0,20,0.127127,0.135359,0
A Scandall,A Scandall,movie,9,0,23,0.113524,0.123114,0.000153
Ishaan Trivedi,Ishaan Trivedi,director,9,0,23,0.113524,0.123114,0.000153
Johnny Baweja,Johnny Baweja,cast,2,0,24,0.101951,0.10855,0
Reeth Mazumder,Reeth Mazumder,cast,2,0,24,0.101951,0.10855,0
Tanvi Vyas,Tanvi Vyas,cast,2,0,24,0.101951,0.10855,0
Puru Chibber,Puru Chibber,cast,2,0,24,0.101951,0.10855,0
Vasundhara Kaul,Vasundhara Kaul,cast,2,0,24,0.101951,0.10855,0
Niraj Sah,Niraj Sah,cast,2,0,24,0.101951,0.10855,0
A Separation,A Separation,movie,12,0,21,0.127705,0.136515,0.000122
Asghar Farhadi,Asghar Farhadi,director,25,0,20,0.139542,0.152449,0.004368
Leila Hatami,Leila Hatami,cast,2,0,21,0.122455,0.130733,0
Peyman Moaadi,Peyman Moaadi,cast,6,0,20,0.139251,0.149973,0.000616
Shahab Hosseini,Shahab Hosseini,cast,2,0,21,0.122455,0.130733,0
Sareh Bayat,Sareh Bayat,cast,2,0,21,0.122455,0.130733,0
Sarina Farhadi,Sarina Farhadi,cast,2,0,21,0.122455,0.130733,0
Ali-Asghar Shahbazi,Ali-Asghar Shahbazi,cast,2,0,21,0.122455,0.130733,0
Shirin Yazdanbakhsh,Shirin Yazdanbakhsh,cast,2,0,21,0.122455,0.130733,0
Kimia Hosseini,Kimia Hosseini,cast,2,0,21,0.122455,0.130733,0
Merila Zare'i,Merila Zare'i,cast,2,0,21,0.122455,0.130733,0
Sahabanu Zolghadr,Sahabanu Zolghadr,cast,2,0,21,0.122455,0.130733,0
A Serious Man,A Serious Man,movie,14,0,19,0.1523,0.166926,0.000043
Richard Kind,Richard Kind,cast,11,0,20,0.150077,0.163735,0.000704
Sari Lennick,Sari Lennick,cast,3,0,20,0.14409,0.156311,0
Adam Arkin,Adam Arkin,cast,5,0,20,0.149024,0.163499,0.000048
Alan Mandell,Alan Mandell,cast,3,0,20,0.14409,0.156311,0
Fyvush Finkel,Fyvush Finkel,cast,3,0,20,0.14409,0.156311,0
Peter Breitmayer,Peter Breitmayer,cast,3,0,20,0.14409,0.156311,0
Aaron Wolff,Aaron Wolff,cast,3,0,20,0.14409,0.156311,0
Jessica McManus,Jessica McManus,cast,3,0,20,0.14409,0.156311,0
Brent Braunschweig,Brent Braunschweig,cast,3,0,20,0.14409,0.156311,0
A Sort of Homecoming,A Sort of Homecoming,movie,8,0,21,0.117114,0.125573,0.00011
Maria Burton,Maria Burton,director,8,0,21,0.117114,0.125573,0.00011
Katherine McNamara,Katherine McNamara,cast,8,0,20,0.121354,0.130325,0.000125
Marcus Lyle Brown,Marcus Lyle Brown,cast,2,0,22,0.104837,0.11072,0
Shayne Topp,Shayne Topp,cast,2,0,22,0.104837,0.11072,0
Michelle Clunie,Michelle Clunie,cast,2,0,22,0.104837,0.11072,0
Kathleen Wilhoite,Kathleen Wilhoite,cast,2,0,22,0.104837,0.11072,0
A Tale of Love and Darkness,A Tale of Love and Darkness,movie,10,0,21,0.137237,0.148015,0.000026
Gilad Kahana,Gilad Kahana,cast,2,0,21,0.133928,0.144044,0
Amir Tessler,Amir Tessler,cast,2,0,21,0.133928,0.144044,0
Moni Moshonov,Moni Moshonov,cast,2,0,21,0.133928,0.144044,0
Makram Khoury,Makram Khoury,cast,4,0,20,0.143709,0.155245,0.000109
Neta Riskin,Neta Riskin,cast,2,0,21,0.133928,0.144044,0
Alexander Peleg,Alexander Peleg,cast,2,0,21,0.133928,0.144044,0
Tomer Kapon,Tomer Kapon,cast,2,0,21,0.133928,0.144044,0
A Thin Line Between Love & Hate,A Thin Line Between Love & Hate,movie,16,0,19,0.145551,0.159331,0.000794
Bobby Brown,Bobby Brown,cast,2,0,20,0.139441,0.150797,0
Della Reese,Della Reese,cast,2,0,20,0.139441,0.150797,0
Daryl Mitchell,Daryl Mitchell,cast,2,0,20,0.139441,0.150797,0
Roger Mosley,Roger Mosley,cast,2,0,20,0.139441,0.150797,0
Malinda Williams,Malinda Williams,cast,2,0,20,0.139441,0.150797,0
Roger E. Mosley,Roger E. Mosley,cast,2,0,20,0.139441,0.150797,0
Simbi Khali,Simbi Khali,cast,2,0,20,0.139441,0.150797,0
Tangie Ambrose,Tangie Ambrose,cast,2,0,20,0.139441,0.150797,0
Wendy Raquel Robinson,Wendy Raquel Robinson,cast,4,0,20,0.14102,0.153133,0.00022
Stacii Jae Johnson,Stacii Jae Johnson,cast,2,0,20,0.139441,0.150797,0
A Thousand Words,A Thousand Words,movie,9,0,19,0.149996,0.166004,0.000096
A Walk to Remember,A Walk to Remember,movie,8,0,19,0.149887,0.164322,0.000043
Adam Shankman,Adam Shankman,director,54,0,19,0.164257,0.185955,0.002969
Shane West,Shane West,cast,4,0,20,0.141307,0.154075,0.000126
Lauren German,Lauren German,cast,2,0,20,0.141084,0.153857,0
A Wednesday,A Wednesday,movie,9,0,21,0.139105,0.15562,0.000369
Deepal Shaw,Deepal Shaw,cast,2,0,22,0.124299,0.136174,0
Vijay Bhatia,Vijay Bhatia,cast,2,0,22,0.124299,0.136174,0
A Wrinkle in Time,A Wrinkle in Time,movie,16,0,19,0.157173,0.174041,0.000317
Deric McCabe,Deric McCabe,cast,2,0,20,0.139073,0.150491,0
Levi Miller,Levi Miller,cast,2,0,20,0.139073,0.150491,0
Bellamy Young,Bellamy Young,cast,2,0,20,0.139073,0.150491,0
Daniel MacPherson,Daniel MacPherson,cast,2,0,20,0.139073,0.150491,0
A.M.I.,A.M.I.,movie,11,0,21,0.115426,0.1221,0.000229
Rusty Nixon,Rusty Nixon,director,11,0,21,0.115426,0.1221,0.000229
Debs Howard,Debs Howard,cast,2,0,22,0.103483,0.108168,0
Philip Granger,Philip Granger,cast,4,0,20,0.130477,0.14011,0.000559
Sam Robert Muik,Sam Robert Muik,cast,2,0,22,0.103483,0.108168,0
Havana Guppy,Havana Guppy,cast,2,0,22,0.103483,0.108168,0
Bonnie Hay,Bonnie Hay,cast,2,0,22,0.103483,0.108168,0
Veronica Hampson,Veronica Hampson,cast,2,0,22,0.103483,0.108168,0
Lori Triolo,Lori Triolo,cast,2,0,22,0.103483,0.108168,0
Andrew Coghlan,Andrew Coghlan,cast,2,0,22,0.103483,0.108168,0
Laura Mitchell,Laura Mitchell,cast,2,0,22,0.103483,0.108168,0
Elinet Louicius,Elinet Louicius,cast,2,0,22,0.103483,0.108168,0
A.X.L.,A.X.L.,movie,13,0,21,0.13729,0.148465,0.00026
Oliver Daly,Oliver Daly,director,13,0,21,0.13729,0.148465,0.00026
Alex MacNicoll,Alex MacNicoll,cast,2,0,22,0.120718,0.128033,0
Dominic Rains,Dominic Rains,cast,2,0,22,0.120718,0.128033,0
Lou Taylor Pucci,Lou Taylor Pucci,cast,5,0,20,0.127961,0.137671,0.000074
Patricia De Leon,Patricia De Leon,cast,2,0,22,0.120718,0.128033,0
Niko Guardado,Niko Guardado,cast,2,0,22,0.120718,0.128033,0
Ted McGinley,Ted McGinley,cast,4,0,22,0.12208,0.130154,0.000049
Marie-Françoise Theodore,Marie-Françoise Theodore,cast,2,0,22,0.120718,0.128033,0
Eric Etebari,Eric Etebari,cast,2,0,22,0.120718,0.128033,0
Dorian Kingi,Dorian Kingi,cast,2,0,22,0.120718,0.128033,0
Aşk Tesadüfleri Sever,Aşk Tesadüfleri Sever,movie,9,0,21,0.108537,0.115069,0.000003
Berna Konur,Berna Konur,cast,2,0,21,0.108473,0.114534,0
Aadu 2,Aadu 2,movie,10,0,25,0.09072,0.096713,0.000099
Midhun Manuel Thomas,Midhun Manuel Thomas,director,10,0,25,0.09072,0.096713,0.000099
Sunny Wayne,Sunny Wayne,cast,2,0,26,0.083175,0.087528,0
Vijay Babu,Vijay Babu,cast,2,0,26,0.083175,0.087528,0
Vineeth Mohan,Vineeth Mohan,cast,4,0,24,0.088321,0.093107,0.000008
Unni Rajan P. Dev,Unni Rajan P. Dev,cast,2,0,26,0.083175,0.087528,0
Dharmajan Bolgatty,Dharmajan Bolgatty,cast,6,0,24,0.088323,0.093174,0.000014
Aajcha Divas Majha,Aajcha Divas Majha,movie,9,0,21,0.130557,0.144998,0.000128
Chandrakant Kulkarni,Chandrakant Kulkarni,director,29,0,21,0.13355,0.149937,0.001118
Ashwini Bhave,Ashwini Bhave,cast,2,0,22,0.117817,0.128126,0
Sunil Tawde,Sunil Tawde,cast,2,0,22,0.117817,0.128126,0
Pushkar Shrotri,Pushkar Shrotri,cast,8,0,22,0.117966,0.128802,0.000053
Anand Ingle,Anand Ingle,cast,2,0,22,0.117817,0.128126,0
Aarakshan,Aarakshan,movie,11,0,21,0.12884,0.145323,0.000051
